"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 20, 2019","139.31","138.72","139.75","136.56","10.46M","0.42%"
"Mar 19, 2019","138.72","137.92","139.50","137.10","10.84M","0.58%"
"Mar 18, 2019","137.92","138.91","141.87","136.86","12.87M","-0.71%"
"Mar 17, 2019","138.91","141.15","141.17","137.61","9.79M","-1.59%"
"Mar 16, 2019","141.15","136.77","143.95","136.75","16.89M","3.21%"
"Mar 15, 2019","136.75","132.44","137.68","132.44","12.55M","3.25%"
"Mar 14, 2019","132.45","131.97","134.82","130.48","9.79M","0.36%"
"Mar 13, 2019","131.97","133.81","133.84","131.20","9.59M","-1.37%"
"Mar 12, 2019","133.80","132.99","134.93","129.14","13.03M","0.61%"
"Mar 11, 2019","132.99","135.72","136.23","131.66","11.17M","-2.01%"
"Mar 10, 2019","135.72","137.52","137.75","134.53","9.21M","-1.31%"
"Mar 09, 2019","137.52","133.84","138.57","133.38","10.79M","2.74%"
"Mar 08, 2019","133.85","136.93","139.45","131.66","12.38M","-2.25%"
"Mar 07, 2019","136.93","137.62","139.98","135.72","13.29M","-0.50%"
"Mar 06, 2019","137.62","136.82","149.49","133.94","14.70M","0.58%"
"Mar 05, 2019","136.82","125.97","141.11","125.44","16.74M","8.61%"
"Mar 04, 2019","125.97","131.02","131.57","123.25","14.11M","-3.85%"
"Mar 03, 2019","131.01","132.77","168.42","129.05","10.64M","-1.32%"
"Mar 02, 2019","132.76","135.72","136.36","130.74","11.29M","-2.18%"
"Mar 01, 2019","135.72","135.47","138.06","128.46","9.73M","0.18%"
"Feb 28, 2019","135.47","135.20","138.56","133.09","16.08M","0.20%"
"Feb 27, 2019","135.20","136.66","159.60","128.15","16.11M","-1.08%"
"Feb 26, 2019","136.67","138.26","138.66","134.48","11.75M","-1.15%"
"Feb 25, 2019","138.27","132.94","141.57","132.85","10.55M","4.02%"
"Feb 24, 2019","132.93","158.31","165.79","132.87","14.30M","-16.03%"
"Feb 23, 2019","158.30","147.97","159.31","146.28","8.31M","6.99%"
"Feb 22, 2019","147.97","145.79","148.83","144.27","6.79M","1.50%"
"Feb 21, 2019","145.78","149.01","149.55","143.50","7.21M","-2.23%"
"Feb 20, 2019","149.11","144.02","149.46","140.88","8.61M","3.54%"
"Feb 19, 2019","144.01","145.79","149.84","143.80","9.90M","-1.22%"
"Feb 18, 2019","145.80","133.79","147.64","125.07","11.93M","8.98%"
"Feb 17, 2019","133.79","122.88","135.27","122.78","8.67M","8.89%"
"Feb 16, 2019","122.87","121.72","124.50","121.71","5.33M","0.94%"
"Feb 15, 2019","121.73","120.97","124.00","120.87","5.69M","0.63%"
"Feb 14, 2019","120.97","122.21","124.46","120.44","5.81M","-1.02%"
"Feb 13, 2019","122.22","122.66","126.17","121.06","6.17M","-0.35%"
"Feb 12, 2019","122.64","121.32","123.99","119.28","5.74M","1.10%"
"Feb 11, 2019","121.30","124.94","125.05","119.55","6.13M","-2.89%"
"Feb 10, 2019","124.92","119.44","125.46","116.42","6.32M","4.59%"
"Feb 09, 2019","119.44","119.27","121.09","117.96","5.21M","0.17%"
"Feb 08, 2019","119.23","104.55","122.58","103.89","9.19M","14.05%"
"Feb 07, 2019","104.55","104.63","106.12","104.29","5.05M","-0.08%"
"Feb 06, 2019","104.63","107.37","107.67","102.28","6.15M","-2.55%"
"Feb 05, 2019","107.37","107.91","108.32","106.60","4.67M","-0.50%"
"Feb 04, 2019","107.90","107.63","109.24","106.95","5.02M","0.27%"
"Feb 03, 2019","107.62","110.67","111.25","106.36","5.01M","-2.77%"
"Feb 02, 2019","110.68","106.99","111.16","106.29","4.23M","3.46%"
"Feb 01, 2019","106.98","106.74","108.54","104.41","4.98M","0.26%"
"Jan 31, 2019","106.71","108.51","110.56","105.86","5.11M","-1.66%"
"Jan 30, 2019","108.52","104.76","109.67","103.82","5.95M","3.55%"
"Jan 29, 2019","104.79","105.82","107.32","102.89","5.41M","-0.98%"
"Jan 28, 2019","105.82","112.50","113.14","101.60","7.45M","-5.94%"
"Jan 27, 2019","112.50","115.83","116.24","112.03","4.65M","-2.88%"
"Jan 26, 2019","115.83","115.50","117.63","115.37","3.48M","0.29%"
"Jan 25, 2019","115.50","116.70","117.41","115.03","4.75M","-1.03%"
"Jan 24, 2019","116.71","116.84","117.32","114.93","4.38M","-0.11%"
"Jan 23, 2019","116.84","118.23","119.01","115.52","4.35M","-1.18%"
"Jan 22, 2019","118.23","116.05","119.47","112.36","5.11M","1.88%"
"Jan 21, 2019","116.05","117.52","118.04","114.15","4.80M","-1.25%"
"Jan 20, 2019","117.52","123.00","123.52","116.25","3.93M","-4.47%"
"Jan 19, 2019","123.02","119.34","125.37","119.34","3.36M","3.09%"
"Jan 18, 2019","119.34","122.02","122.19","118.27","2.59M","-2.20%"
"Jan 17, 2019","122.03","121.71","123.03","117.51","3.61M","0.25%"
"Jan 16, 2019","121.72","119.59","126.50","119.10","3.83M","1.75%"
"Jan 15, 2019","119.62","127.55","129.60","116.90","4.31M","-6.20%"
"Jan 14, 2019","127.53","114.65","130.30","114.62","3.86M","11.24%"
"Jan 13, 2019","114.64","123.75","124.09","112.79","2.98M","-7.36%"
"Jan 12, 2019","123.75","125.15","126.15","122.73","2.21M","-1.11%"
"Jan 11, 2019","125.15","125.61","127.83","121.28","3.77M","-0.39%"
"Jan 10, 2019","125.63","148.78","150.09","121.98","6.48M","-15.56%"
"Jan 09, 2019","148.79","148.41","152.57","147.95","2.34M","0.26%"
"Jan 08, 2019","148.41","149.96","152.21","146.29","3.04M","-1.03%"
"Jan 07, 2019","149.96","154.96","156.36","148.47","2.88M","-3.23%"
"Jan 06, 2019","154.96","153.48","158.29","148.63","4.23M","0.96%"
"Jan 05, 2019","153.49","152.87","159.78","152.84","4.85M","0.41%"
"Jan 04, 2019","152.86","146.94","155.40","145.29","4.92M","4.03%"
"Jan 03, 2019","146.94","152.96","154.30","144.39","4.02M","-3.93%"
"Jan 02, 2019","152.95","139.58","155.93","138.74","5.51M","9.56%"
"Jan 01, 2019","139.61","131.90","140.51","130.67","3.05M","5.84%"
